Text,,Doc,Event,Label,
It ends on January 31 next year but the cold wave continues even after that in the [PLACE-ARG] valley [PLACE-ARG],, Cold wave in J-K Himachal Uttarakhand 3 killed in UP due to fog.  Jammu and Kashmir Himachal Pradesh and Uttarakhand groaned under a piercing cold wave with most places recording minimum temperatures below the freezing point Friday even as three lives were lost in an accident due to heavy fog in the plains.  Visibility levels dropped on a foggy morning in Haryana Punjab UP and New Delhi though the sun shone bright in the afternoon in the region.  While it was cold in the night and morning in Delhi the mercury settled at 25.3 degrees Celsius owing to a warm afternoon.  The city recorded a minimum of 6.8 degrees Celsius.  Three persons were killed in Uttar Pradesh when their car ploughed into a mini-truck on the Delhi-Lucknow National Highway enveloped by a thick blanket of fog police said.  In Jammu and Kashmir Leh was the coldest recorded place at minus 11.4 degrees Celsius.  The night temperature at the nearby Kargil town settled at a low of minus 9.2 degrees Celsius.  Srinagar city the summer capital of Jammu and Kashmir recorded the minimum temperature of minus 2.8 degrees Celsius.  The mercury at the famous ski-resort of Gulmarg in north Kashmir settled at a low of minus 5.4 degrees Celsius.  Kashmir is currently under the grip of Chillai-Kalan a 40-day harshest period of winter when the chances of snowfall are most frequent and maximum and the temperature drops considerably.  It ends on January 31 next year but the cold wave continues even after that in the valley.  Life moved at a snails pace in frigid conditions in higher tribal reaches of Himachal Pradesh where the mercury was recorded 12 to 18 degrees below the freezing point.  All natural sources of water such as lakes springs rivulets and tributaries of major snow-fed rivers have frozen.  The discharge of water in major rivers has reduced to 20 per cent.  Bathinda was the coldest place in Punjab recording a minimum of 4 degrees Celsius.  Neighbouring Haryana also remained under the grip of intense chill.  Intense cold swept Amritsar which had a low of 4.8 deg C.  Cold weather conditions also prevailed in Ludhiana where the minimum temperature settled at 5.8 deg C.  In Haryana Hisar was the coldest place recording a low of 4.9 deg C.  Narnaul too experienced a cold night at 5.5 deg C while Karnal recorded a low of 5.6 deg C.  Rohtak braved the chill at a low of 6.7 deg C.  The MeT office said fog enveloped many places in Punjab and Haryana including Amritsar Ludhiana Patiala Hisar and Karnal.  However the sky was clear in Chandigarh.  Muzaffarnagar was the coldest in UP with the mercury dipping to 4 deg C while Kanpur saw temperatures drop to 6.8 deg C. ,CLIMATE_CHANGE,0,
Three persons were killed in Uttar Pradesh when their car ploughed into a [PARTICIPANT-ARG] minitruck [PARTICIPANT-ARG]  on the DelhiLucknow National Highway enveloped by a thick blanket of fog police said,, Cold wave in J-K Himachal Uttarakhand 3 killed in UP due to fog.  Jammu and Kashmir Himachal Pradesh and Uttarakhand groaned under a piercing cold wave with most places recording minimum temperatures below the freezing point Friday even as three lives were lost in an accident due to heavy fog in the plains.  Visibility levels dropped on a foggy morning in Haryana Punjab UP and New Delhi though the sun shone bright in the afternoon in the region.  While it was cold in the night and morning in Delhi the mercury settled at 25.3 degrees Celsius owing to a warm afternoon.  The city recorded a minimum of 6.8 degrees Celsius.  Three persons were killed in Uttar Pradesh when their car ploughed into a mini-truck on the Delhi-Lucknow National Highway enveloped by a thick blanket of fog police said.  In Jammu and Kashmir Leh was the coldest recorded place at minus 11.4 degrees Celsius.  The night temperature at the nearby Kargil town settled at a low of minus 9.2 degrees Celsius.  Srinagar city the summer capital of Jammu and Kashmir recorded the minimum temperature of minus 2.8 degrees Celsius.  The mercury at the famous ski-resort of Gulmarg in north Kashmir settled at a low of minus 5.4 degrees Celsius.  Kashmir is currently under the grip of Chillai-Kalan a 40-day harshest period of winter when the chances of snowfall are most frequent and maximum and the temperature drops considerably.  It ends on January 31 next year but the cold wave continues even after that in the valley.  Life moved at a snails pace in frigid conditions in higher tribal reaches of Himachal Pradesh where the mercury was recorded 12 to 18 degrees below the freezing point.  All natural sources of water such as lakes springs rivulets and tributaries of major snow-fed rivers have frozen.  The discharge of water in major rivers has reduced to 20 per cent.  Bathinda was the coldest place in Punjab recording a minimum of 4 degrees Celsius.  Neighbouring Haryana also remained under the grip of intense chill.  Intense cold swept Amritsar which had a low of 4.8 deg C.  Cold weather conditions also prevailed in Ludhiana where the minimum temperature settled at 5.8 deg C.  In Haryana Hisar was the coldest place recording a low of 4.9 deg C.  Narnaul too experienced a cold night at 5.5 deg C while Karnal recorded a low of 5.6 deg C.  Rohtak braved the chill at a low of 6.7 deg C.  The MeT office said fog enveloped many places in Punjab and Haryana including Amritsar Ludhiana Patiala Hisar and Karnal.  However the sky was clear in Chandigarh.  Muzaffarnagar was the coldest in UP with the mercury dipping to 4 deg C while Kanpur saw temperatures drop to 6.8 deg C. ,CLIMATE_CHANGE,0,
Deadly [PLACE-ARG] church [PLACE-ARG]  shootout after 5 South African police killed,, Deadly church shootout after 5 South African police killed.  JOHANNESBURG: Seven suspects accused of killing five South African policemen were shot dead by officers in a bloody gunfight outside a church according to investigators.  The shoot-out erupted when police hunted down the armed gang that is alleged to have CYCLONEed a police station in Eastern Cape province and killed five officers and a retired soldier on Wednesday.  The group which uses a church as a hiding place was cornered inside the church premises the Hawks police investigative unit said in a statement.  A gun battle between suspects and police ensued which left seven suspects dead and a task force member injured in the legs.  It added that 10 other suspects were arrested while some escaped the scene near Ngcobo the town where the policemen were killed.  Local media said the shoot-out had occurred outside the Mancoba Seven Angels Ministries church in Nyanga village.  The gang had stolen weapons from the police station.  Attacks on police are common in South Africa but the killing of five officers provoked national outrage.  In the past people would just accept it and move on but this time they are saying no President Cyril Ramaphosa who took office last week said.  We want answers and we want arrests.  When there is a disaster like this it should be attended to with maximum speed.  At least 57 South African police officers were killed in the line of duty between April 2016 and March 2017 according to the latest crime statistics. ,TERRORIST_ATTACK,0,
JOHANNESBURG [CASUALTIES-ARG] Seven suspects accused of killing five South African policemen were shot dead by officers in a bloody [CASUALTIES-ARG]  gunfight outside a church according to investigators,, Deadly church shootout after 5 South African police killed.  JOHANNESBURG: Seven suspects accused of killing five South African policemen were shot dead by officers in a bloody gunfight outside a church according to investigators.  The shoot-out erupted when police hunted down the armed gang that is alleged to have CYCLONEed a police station in Eastern Cape province and killed five officers and a retired soldier on Wednesday.  The group which uses a church as a hiding place was cornered inside the church premises the Hawks police investigative unit said in a statement.  A gun battle between suspects and police ensued which left seven suspects dead and a task force member injured in the legs.  It added that 10 other suspects were arrested while some escaped the scene near Ngcobo the town where the policemen were killed.  Local media said the shoot-out had occurred outside the Mancoba Seven Angels Ministries church in Nyanga village.  The gang had stolen weapons from the police station.  Attacks on police are common in South Africa but the killing of five officers provoked national outrage.  In the past people would just accept it and move on but this time they are saying no President Cyril Ramaphosa who took office last week said.  We want answers and we want arrests.  When there is a disaster like this it should be attended to with maximum speed.  At least 57 South African police officers were killed in the line of duty between April 2016 and March 2017 according to the latest crime statistics. ,TERRORIST_ATTACK,0,
The shootout erupted when police hunted down the armed gang that is alleged to have CYCLONEed a police station in Eastern Cape province and [CASUALTIES-ARG] killed five officers and a retired soldier [CASUALTIES-ARG]  on Wednesday,, Deadly church shootout after 5 South African police killed.  JOHANNESBURG: Seven suspects accused of killing five South African policemen were shot dead by officers in a bloody gunfight outside a church according to investigators.  The shoot-out erupted when police hunted down the armed gang that is alleged to have CYCLONEed a police station in Eastern Cape province and killed five officers and a retired soldier on Wednesday.  The group which uses a church as a hiding place was cornered inside the church premises the Hawks police investigative unit said in a statement.  A gun battle between suspects and police ensued which left seven suspects dead and a task force member injured in the legs.  It added that 10 other suspects were arrested while some escaped the scene near Ngcobo the town where the policemen were killed.  Local media said the shoot-out had occurred outside the Mancoba Seven Angels Ministries church in Nyanga village.  The gang had stolen weapons from the police station.  Attacks on police are common in South Africa but the killing of five officers provoked national outrage.  In the past people would just accept it and move on but this time they are saying no President Cyril Ramaphosa who took office last week said.  We want answers and we want arrests.  When there is a disaster like this it should be attended to with maximum speed.  At least 57 South African police officers were killed in the line of duty between April 2016 and March 2017 according to the latest crime statistics. ,TERRORIST_ATTACK,0,
Strong quake of magnitude 60 rocks [PLACE-ARG] Jakarta [PLACE-ARG]  USGS,, Strong quake of magnitude 6.0 rocks Jakarta: USGS.  JAKARTA: Indonesias capital Jakarta was rocked on Tuesday by a strong earthquake which forced some buildings to be evacuated but there was no immediate tsunami threat or reported injuries a government agency said.  The United States Geological Survey said the 6.0 magnitude quake struck at a depth of 43 kilometres 27 miles.  That contrasted with an initial report from the Indonesian Meteorology Climatology and Geophysics agency which said the quake had a 6.4 magnitude at a shallower 10 kilometre depth.  The epicentre was off the coast about 130 kilometres southwest of the sprawling city.  Indonesia sits on the Pacific Ring of Fire where tectonic plates collide causing frequent seismic and volcanic activity.  At least three people were killed following a 6.5-magnitude. earthquake just outside the coastal town of Cipatujah on Java island in mid-December.  The tremor was felt across the densely populated island causing damage to hundreds of houses and other buildings.  An earthquake struck Indonesias western province of Aceh in December 2016 killing more than 100 people injuring many more and leaving tens of thousands homeless.  Aceh was one of the areas worst worst hit by the devastating 2004 triggred by a magnitude 9.3 undersea earthquake off the coast of Sumatra.  The wall of waves killed 220000 people in countries around the Indian Ocean including 168000 in Indonesia. ,EARTHQUAKE,0,
Dehradun February 13 The mercury dropped drastically in the hill station of Mussoorie on [TIME-ARG] Tuesday [TIME-ARG]  as a major hailCYCLONE hit the town,, Mercury dips in Mussoorie after hailCYCLONE.  Dehradun February 13 The mercury dropped drastically in the hill station of Mussoorie on Tuesday as a major hailCYCLONE hit the town.  All roads in the town including the famous Mall Road were covered by a thick white layer of hail as traffic was disrupted and people preferred to stay indoors in the morning.  It has also been raining in many parts of the hill state for the last 24 hours.  Hail and rain accompanied by lightning will continue over the next 24 hours.  There has also been snowfall in Dhanaulti Nagtibba Burashkhanda and Surkunda neighbouring Mussoorie.  Due to the high day temperatures the tourism industry suffered here but change in the weather could now ring in some business before the winter bids goodbye. — IANS. ,STORM,0,
There has also been snowfall in [PLACE-ARG] Dhanaulti Nagtibba Burashkhanda and Surkunda neighbouring Mussoorie [PLACE-ARG],, Mercury dips in Mussoorie after hailCYCLONE.  Dehradun February 13 The mercury dropped drastically in the hill station of Mussoorie on Tuesday as a major hailCYCLONE hit the town.  All roads in the town including the famous Mall Road were covered by a thick white layer of hail as traffic was disrupted and people preferred to stay indoors in the morning.  It has also been raining in many parts of the hill state for the last 24 hours.  Hail and rain accompanied by lightning will continue over the next 24 hours.  There has also been snowfall in Dhanaulti Nagtibba Burashkhanda and Surkunda neighbouring Mussoorie.  Due to the high day temperatures the tourism industry suffered here but change in the weather could now ring in some business before the winter bids goodbye. — IANS. ,STORM,0,
Dehradun February 13 The mercury dropped drastically in the [PLACE-ARG] hill station of Mussoorie [PLACE-ARG]  on Tuesday as a major hailCYCLONE hit the town,, Mercury dips in Mussoorie after hailCYCLONE.  Dehradun February 13 The mercury dropped drastically in the hill station of Mussoorie on Tuesday as a major hailCYCLONE hit the town.  All roads in the town including the famous Mall Road were covered by a thick white layer of hail as traffic was disrupted and people preferred to stay indoors in the morning.  It has also been raining in many parts of the hill state for the last 24 hours.  Hail and rain accompanied by lightning will continue over the next 24 hours.  There has also been snowfall in Dhanaulti Nagtibba Burashkhanda and Surkunda neighbouring Mussoorie.  Due to the high day temperatures the tourism industry suffered here but change in the weather could now ring in some business before the winter bids goodbye. — IANS. ,STORM,0,
Dehradun February 13 The mercury dropped drastically in the hill station of Mussoorie on Tuesday as a major hailCYCLONE hit the [PLACE-ARG] town [PLACE-ARG],, Mercury dips in Mussoorie after hailCYCLONE.  Dehradun February 13 The mercury dropped drastically in the hill station of Mussoorie on Tuesday as a major hailCYCLONE hit the town.  All roads in the town including the famous Mall Road were covered by a thick white layer of hail as traffic was disrupted and people preferred to stay indoors in the morning.  It has also been raining in many parts of the hill state for the last 24 hours.  Hail and rain accompanied by lightning will continue over the next 24 hours.  There has also been snowfall in Dhanaulti Nagtibba Burashkhanda and Surkunda neighbouring Mussoorie.  Due to the high day temperatures the tourism industry suffered here but change in the weather could now ring in some business before the winter bids goodbye. — IANS. ,STORM,0,
Deadly tornado strikes [PLACE-ARG] southern India [PLACE-ARG],, Deadly tornado strikes southern India.  Winds of more than 125 miles per hour lashed the coastline where 10000 people were killed in a cyclone in 1999 The tornado which was followed by a powerful hail CYCLONE centred on Kendrapara around 60 miles from the state capital Bhubaneswar.  The official death toll on Tuesday night stood at eight but unconfirmed reports indicated up to 20 Rescue workers rushed to the scene as officials said more than 300 homes were destroyed in the CYCLONE.  Eleven villages were flattened while electricity and communications were cut.  Eight bodies have so far been recovered after the tornado hit 11 villages leaving scores of people injured said Ranjan Kumar Das sub-collector of Kendrapara. ,STORM,0,
Winds of more than 125 miles per hour lashed the coastline where 10000 people were killed in a cyclone in 1999 The tornado which was followed by a powerful hail CYCLONE centred on [PLACE-ARG] Kendrapara around 60 miles from the state capital Bhubaneswar [PLACE-ARG],, Deadly tornado strikes southern India.  Winds of more than 125 miles per hour lashed the coastline where 10000 people were killed in a cyclone in 1999 The tornado which was followed by a powerful hail CYCLONE centred on Kendrapara around 60 miles from the state capital Bhubaneswar.  The official death toll on Tuesday night stood at eight but unconfirmed reports indicated up to 20 Rescue workers rushed to the scene as officials said more than 300 homes were destroyed in the CYCLONE.  Eleven villages were flattened while electricity and communications were cut.  Eight bodies have so far been recovered after the tornado hit 11 villages leaving scores of people injured said Ranjan Kumar Das sub-collector of Kendrapara. ,STORM,0,
Winds of more than 125 miles per hour lashed the [PLACE-ARG] coastline [PLACE-ARG]  where 10000 people were killed in a cyclone in 1999 The tornado which was followed by a powerful hail CYCLONE centred on Kendrapara around 60 miles from the state capital Bhubaneswar,, Deadly tornado strikes southern India.  Winds of more than 125 miles per hour lashed the coastline where 10000 people were killed in a cyclone in 1999 The tornado which was followed by a powerful hail CYCLONE centred on Kendrapara around 60 miles from the state capital Bhubaneswar.  The official death toll on Tuesday night stood at eight but unconfirmed reports indicated up to 20 Rescue workers rushed to the scene as officials said more than 300 homes were destroyed in the CYCLONE.  Eleven villages were flattened while electricity and communications were cut.  Eight bodies have so far been recovered after the tornado hit 11 villages leaving scores of people injured said Ranjan Kumar Das sub-collector of Kendrapara. ,STORM,0,
Eight bodies have so far been recovered after the tornado hit [PLACE-ARG] 11 villages [PLACE-ARG]  leaving scores of people injured said Ranjan Kumar Das subcollector of Kendrapara,, Deadly tornado strikes southern India.  Winds of more than 125 miles per hour lashed the coastline where 10000 people were killed in a cyclone in 1999 The tornado which was followed by a powerful hail CYCLONE centred on Kendrapara around 60 miles from the state capital Bhubaneswar.  The official death toll on Tuesday night stood at eight but unconfirmed reports indicated up to 20 Rescue workers rushed to the scene as officials said more than 300 homes were destroyed in the CYCLONE.  Eleven villages were flattened while electricity and communications were cut.  Eight bodies have so far been recovered after the tornado hit 11 villages leaving scores of people injured said Ranjan Kumar Das sub-collector of Kendrapara. ,STORM,0,
The official death toll on Tuesday night stood at eight but unconfirmed reports indicated up to 20 Rescue workers rushed to the scene as officials said [CASUALTIES-ARG] more than 300 homes were destroyed in the CYCLONE [CASUALTIES-ARG],, Deadly tornado strikes southern India.  Winds of more than 125 miles per hour lashed the coastline where 10000 people were killed in a cyclone in 1999 The tornado which was followed by a powerful hail CYCLONE centred on Kendrapara around 60 miles from the state capital Bhubaneswar.  The official death toll on Tuesday night stood at eight but unconfirmed reports indicated up to 20 Rescue workers rushed to the scene as officials said more than 300 homes were destroyed in the CYCLONE.  Eleven villages were flattened while electricity and communications were cut.  Eight bodies have so far been recovered after the tornado hit 11 villages leaving scores of people injured said Ranjan Kumar Das sub-collector of Kendrapara. ,STORM,0,
The official [CASUALTIES-ARG] death toll on Tuesday night stood at eight but unconfirmed reports indicated up to 20 [CASUALTIES-ARG]  Rescue workers rushed to the scene as officials said more than 300 homes were destroyed in the CYCLONE,, Deadly tornado strikes southern India.  Winds of more than 125 miles per hour lashed the coastline where 10000 people were killed in a cyclone in 1999 The tornado which was followed by a powerful hail CYCLONE centred on Kendrapara around 60 miles from the state capital Bhubaneswar.  The official death toll on Tuesday night stood at eight but unconfirmed reports indicated up to 20 Rescue workers rushed to the scene as officials said more than 300 homes were destroyed in the CYCLONE.  Eleven villages were flattened while electricity and communications were cut.  Eight bodies have so far been recovered after the tornado hit 11 villages leaving scores of people injured said Ranjan Kumar Das sub-collector of Kendrapara. ,STORM,0,
Eight bodies have so far been recovered after the tornado hit 11 villages [CASUALTIES-ARG] leaving scores of people injured [CASUALTIES-ARG]  said Ranjan Kumar Das subcollector of Kendrapara,, Deadly tornado strikes southern India.  Winds of more than 125 miles per hour lashed the coastline where 10000 people were killed in a cyclone in 1999 The tornado which was followed by a powerful hail CYCLONE centred on Kendrapara around 60 miles from the state capital Bhubaneswar.  The official death toll on Tuesday night stood at eight but unconfirmed reports indicated up to 20 Rescue workers rushed to the scene as officials said more than 300 homes were destroyed in the CYCLONE.  Eleven villages were flattened while electricity and communications were cut.  Eight bodies have so far been recovered after the tornado hit 11 villages leaving scores of people injured said Ranjan Kumar Das sub-collector of Kendrapara. ,STORM,0,
[CASUALTIES-ARG] Eleven villages were flattened while electricity and communications were cut [CASUALTIES-ARG],, Deadly tornado strikes southern India.  Winds of more than 125 miles per hour lashed the coastline where 10000 people were killed in a cyclone in 1999 The tornado which was followed by a powerful hail CYCLONE centred on Kendrapara around 60 miles from the state capital Bhubaneswar.  The official death toll on Tuesday night stood at eight but unconfirmed reports indicated up to 20 Rescue workers rushed to the scene as officials said more than 300 homes were destroyed in the CYCLONE.  Eleven villages were flattened while electricity and communications were cut.  Eight bodies have so far been recovered after the tornado hit 11 villages leaving scores of people injured said Ranjan Kumar Das sub-collector of Kendrapara. ,STORM,0,
A further 18 people were injured [TIME-ARG] in the morning [TIME-ARG]  blast at the plant in Baumgarten an der March east of Vienna regional Red Cross official Sonja Kellner said,, 1 dead 18 hurt in explosion at natural gas plant.  An explosion on Tuesday at a natural gas facility near Austrias border with Slovakia left one person dead authorities said.  A further 18 people were injured in the morning blast at the plant in Baumgarten an der March east of Vienna regional Red Cross official Sonja Kellner said.  Two medical helicopters were sent to the scene the Austria Press Agency reported.  The explosion set off a fire which operator Gas Connect said was contained by midmorning.  The facility was shut down Gas Connect spokesman Armin Teichert said.  Police wrote on Twitter that the situation “is under control.”.  There was no immediate word on what caused the blast at the plant where pipelines connect and gas from Russia Norway and other countries is compressed. ,FIRE,0,
An explosion on [TIME-ARG] Tuesday [TIME-ARG]  at a natural gas facility near Austrias border with Slovakia left one person dead authorities said,, 1 dead 18 hurt in explosion at natural gas plant.  An explosion on Tuesday at a natural gas facility near Austrias border with Slovakia left one person dead authorities said.  A further 18 people were injured in the morning blast at the plant in Baumgarten an der March east of Vienna regional Red Cross official Sonja Kellner said.  Two medical helicopters were sent to the scene the Austria Press Agency reported.  The explosion set off a fire which operator Gas Connect said was contained by midmorning.  The facility was shut down Gas Connect spokesman Armin Teichert said.  Police wrote on Twitter that the situation “is under control.”.  There was no immediate word on what caused the blast at the plant where pipelines connect and gas from Russia Norway and other countries is compressed. ,FIRE,0,
Vienna February 13 One person was killed and 22 others were hurt in a train collision in the central Austrian state of Styria on [TIME-ARG] Monday [TIME-ARG]  media reported,, One dead 22 injured in Austrian train collision.  Vienna February 13 One person was killed and 22 others were hurt in a train collision in the central Austrian state of Styria on Monday media reported.  The two passenger trains collided in the Niklasdorf municipality near the town of Leoben around midday for reasons yet unknown reports Xinhua.  They were supposed to have passed by one another but instead struck each other side-on.  The result left the entire side of one carriage torn off which subsequently contained the highest number of injured people.  The deceased passenger was a female while 22 others including three children were reported to have had slight injuries.  The injured were taken to hospitals in the area.  The rail line was reported to have been closed for an unspecified period of time.  Authorities have already begun investigating the cause of the accident. — IANS. ,TRANSPORT_HAZARDS,0,
The two passenger trains collided in the Niklasdorf municipality near the town of Leoben around [TIME-ARG] midday [TIME-ARG]  for reasons yet unknown reports Xinhua,, One dead 22 injured in Austrian train collision.  Vienna February 13 One person was killed and 22 others were hurt in a train collision in the central Austrian state of Styria on Monday media reported.  The two passenger trains collided in the Niklasdorf municipality near the town of Leoben around midday for reasons yet unknown reports Xinhua.  They were supposed to have passed by one another but instead struck each other side-on.  The result left the entire side of one carriage torn off which subsequently contained the highest number of injured people.  The deceased passenger was a female while 22 others including three children were reported to have had slight injuries.  The injured were taken to hospitals in the area.  The rail line was reported to have been closed for an unspecified period of time.  Authorities have already begun investigating the cause of the accident. — IANS. ,TRANSPORT_HAZARDS,0,
14 killed several injured in pub fire at [PLACE-ARG] Mumbais Kamla Mills compound [PLACE-ARG],, 14 killed several injured in pub fire at Mumbais Kamla Mills compound.  A birthday bash at a pub in a central Mumbai building ended in a tragedy with the death of 14 people including 11 women in a blaze that broke out shortly after midnight.  Most of the victims died of suffocation.  The Brihanmumbai Municipal Corporations BMC disaster management control room said that the injured had been taken to KEM Hospital at Parel.  Fire officials said they received the first call at 12.27 a.m. and they rushed eight fire engines and fire tankers to the spot.  The blaze was initially declared as a Level II fire but upgraded to Level III at 12.42 p.m. as the fire spread.  According to the fire control room the fire was reported to have broken out at a restaurant called 1 Above located in Kamla Trade House.  Eyewitnesses including several journalists working in media organisations situated in the same compound said the fire spread fast and affected two adjoining diner-cum-pubs.  Police have booked Hratesh Sanghvi Jigar Sanghvi and Abhijeet Manka of C Grade Hospitality which manages the pub along with others under IPC sections 304 culpable homicide not amounting to murder 337 causing hurt by act endangering life or personal safety of others and 338 causing grievous hurt by act endangering life or personal safety of others.  Chief Minister Fadnavis orders enquiry.  Maharashtra Chief Minister Devendra Fadnavis expressed his grief over the incident and ordered an in-depth enquiry.  “Disturbing to know about the loss of lives in unfortunate Kamala Mills fire incident in Mumbai.  My thoughts are with the families who lost their loved ones and prayers for the speedy recovery of the injured.  Directed the BMC Commissioner to conduct an in-depth enquiry” he said in a tweet.  In another tweet he said he had directed Brihanmumbai Municipal Commissioner Ajoy Mehta “to take strong action against erring officials immediately“.  Prime Minister expresses anguish over loss of lives.  Prime Minister Narendra Modi has expressed anguish over the loss of lives in the fire.  “Anguished by the fire in Mumbai.  My thoughts are with the bereaved families in this hour of grief.  I pray that those injured recover quickly” the Prime Ministers Office tweeted. ,FIRE,0,
14 killed several injured in [PLACE-ARG] pub [PLACE-ARG]  fire at Mumbais Kamla Mills compound,, 14 killed several injured in pub fire at Mumbais Kamla Mills compound.  A birthday bash at a pub in a central Mumbai building ended in a tragedy with the death of 14 people including 11 women in a blaze that broke out shortly after midnight.  Most of the victims died of suffocation.  The Brihanmumbai Municipal Corporations BMC disaster management control room said that the injured had been taken to KEM Hospital at Parel.  Fire officials said they received the first call at 12.27 a.m. and they rushed eight fire engines and fire tankers to the spot.  The blaze was initially declared as a Level II fire but upgraded to Level III at 12.42 p.m. as the fire spread.  According to the fire control room the fire was reported to have broken out at a restaurant called 1 Above located in Kamla Trade House.  Eyewitnesses including several journalists working in media organisations situated in the same compound said the fire spread fast and affected two adjoining diner-cum-pubs.  Police have booked Hratesh Sanghvi Jigar Sanghvi and Abhijeet Manka of C Grade Hospitality which manages the pub along with others under IPC sections 304 culpable homicide not amounting to murder 337 causing hurt by act endangering life or personal safety of others and 338 causing grievous hurt by act endangering life or personal safety of others.  Chief Minister Fadnavis orders enquiry.  Maharashtra Chief Minister Devendra Fadnavis expressed his grief over the incident and ordered an in-depth enquiry.  “Disturbing to know about the loss of lives in unfortunate Kamala Mills fire incident in Mumbai.  My thoughts are with the families who lost their loved ones and prayers for the speedy recovery of the injured.  Directed the BMC Commissioner to conduct an in-depth enquiry” he said in a tweet.  In another tweet he said he had directed Brihanmumbai Municipal Commissioner Ajoy Mehta “to take strong action against erring officials immediately“.  Prime Minister expresses anguish over loss of lives.  Prime Minister Narendra Modi has expressed anguish over the loss of lives in the fire.  “Anguished by the fire in Mumbai.  My thoughts are with the bereaved families in this hour of grief.  I pray that those injured recover quickly” the Prime Ministers Office tweeted. ,FIRE,0,
Disturbing to know about the loss of lives in unfortunate Kamala Mills fire incident in [PLACE-ARG] Mumbai [PLACE-ARG],, 14 killed several injured in pub fire at Mumbais Kamla Mills compound.  A birthday bash at a pub in a central Mumbai building ended in a tragedy with the death of 14 people including 11 women in a blaze that broke out shortly after midnight.  Most of the victims died of suffocation.  The Brihanmumbai Municipal Corporations BMC disaster management control room said that the injured had been taken to KEM Hospital at Parel.  Fire officials said they received the first call at 12.27 a.m. and they rushed eight fire engines and fire tankers to the spot.  The blaze was initially declared as a Level II fire but upgraded to Level III at 12.42 p.m. as the fire spread.  According to the fire control room the fire was reported to have broken out at a restaurant called 1 Above located in Kamla Trade House.  Eyewitnesses including several journalists working in media organisations situated in the same compound said the fire spread fast and affected two adjoining diner-cum-pubs.  Police have booked Hratesh Sanghvi Jigar Sanghvi and Abhijeet Manka of C Grade Hospitality which manages the pub along with others under IPC sections 304 culpable homicide not amounting to murder 337 causing hurt by act endangering life or personal safety of others and 338 causing grievous hurt by act endangering life or personal safety of others.  Chief Minister Fadnavis orders enquiry.  Maharashtra Chief Minister Devendra Fadnavis expressed his grief over the incident and ordered an in-depth enquiry.  “Disturbing to know about the loss of lives in unfortunate Kamala Mills fire incident in Mumbai.  My thoughts are with the families who lost their loved ones and prayers for the speedy recovery of the injured.  Directed the BMC Commissioner to conduct an in-depth enquiry” he said in a tweet.  In another tweet he said he had directed Brihanmumbai Municipal Commissioner Ajoy Mehta “to take strong action against erring officials immediately“.  Prime Minister expresses anguish over loss of lives.  Prime Minister Narendra Modi has expressed anguish over the loss of lives in the fire.  “Anguished by the fire in Mumbai.  My thoughts are with the bereaved families in this hour of grief.  I pray that those injured recover quickly” the Prime Ministers Office tweeted. ,FIRE,0,
14 killed several injured in pub fire at [PLACE-ARG] Mumbais Kamla Mills compound [PLACE-ARG],, 14 killed several injured in pub fire at Mumbais Kamla Mills compound.  A birthday bash at a pub in a central Mumbai building ended in a tragedy with the death of 14 people including 11 women in a blaze that broke out shortly after midnight.  Most of the victims died of suffocation.  The Brihanmumbai Municipal Corporations BMC disaster management control room said that the injured had been taken to KEM Hospital at Parel.  Fire officials said they received the first call at 12.27 a.m. and they rushed eight fire engines and fire tankers to the spot.  The blaze was initially declared as a Level II fire but upgraded to Level III at 12.42 p.m. as the fire spread.  According to the fire control room the fire was reported to have broken out at a restaurant called 1 Above located in Kamla Trade House.  Eyewitnesses including several journalists working in media organisations situated in the same compound said the fire spread fast and affected two adjoining diner-cum-pubs.  Police have booked Hratesh Sanghvi Jigar Sanghvi and Abhijeet Manka of C Grade Hospitality which manages the pub along with others under IPC sections 304 culpable homicide not amounting to murder 337 causing hurt by act endangering life or personal safety of others and 338 causing grievous hurt by act endangering life or personal safety of others.  Chief Minister Fadnavis orders enquiry.  Maharashtra Chief Minister Devendra Fadnavis expressed his grief over the incident and ordered an in-depth enquiry.  “Disturbing to know about the loss of lives in unfortunate Kamala Mills fire incident in Mumbai.  My thoughts are with the families who lost their loved ones and prayers for the speedy recovery of the injured.  Directed the BMC Commissioner to conduct an in-depth enquiry” he said in a tweet.  In another tweet he said he had directed Brihanmumbai Municipal Commissioner Ajoy Mehta “to take strong action against erring officials immediately“.  Prime Minister expresses anguish over loss of lives.  Prime Minister Narendra Modi has expressed anguish over the loss of lives in the fire.  “Anguished by the fire in Mumbai.  My thoughts are with the bereaved families in this hour of grief.  I pray that those injured recover quickly” the Prime Ministers Office tweeted. ,FIRE,0,
